Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline
presentación,VACUNACIÓN,vacci_dengue_date3,Fecha de la tercera vacuna contra el dengue,,"Se refiere a la fecha en que se recibió la tercera dosis de la vacuna contra el dengue en el formato DD/MM/AAAA. Si se desconoce la fecha exacta, estimarla.","Escriba la fecha en la que se administró la tercera dosis de la vacuna en el formato DD/MM/AAAA. Si se desconoce la fecha exacta, haga una estimación.  "
presentación,VACUNACIÓN,vacci_dengue_date,Fecha de la última vacuna contra el dengue,,,
presentación,VACUNACIÓN,vacci_chick,Vacunado contra chikungunya (alguna vez),"1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_chick_type,Tipo de vacuna CHIKV,"1, IXCHIQ | 2, VIMKUNYA| 88, otro",,
presentación,VACUNACIÓN,vacci_chick_type_oth,Especificar otro tipo de vacuna CHIKV,,,
presentación,VACUNACIÓN,vacci_chick_date,Fecha de la vacuna CHIKV,,,
presentación,VACUNACIÓN,vacci_dengue_type3,Tipo de la tercera vacuna contra el dengue,"1, CYD-TVD (Dengvaxia) | 2, TAK-003 (QDENGA)",Se refiere al tipo de tercera vacuna contra el dengue que recibió el paciente.,Seleccione la opción más adecuada que represente el tipo de tercera vacuna contra el dengue que recibió el paciente.
presentación,VACUNACIÓN,vacci_spox80,¿Recibió la vacuna contra la viruela antes de 1980?,"1, Sí | 0, No | 99, Desconocido","Se refiere a la administración de una vacuna contra la viruela antes de 1980 y, por lo tanto, no está relacionada con el evento actual.",Indique «Sí» si el paciente recibió la vacuna contra la viruela antes de 1980.
presentación,VACUNACIÓN,vacci_spox80_year,"Año de vacunación (si no está seguro, haga una estimación)",,"Se refiere a la administración de una vacuna contra la viruela antes de 1980 y, por lo tanto, no está relacionada con el evento actual.","Escriba el año en que el paciente recibió la vacuna contra la viruela. Si no está seguro, haga una estimación. Tenga en cuenta que no debe ser anterior a 1980. Deje la respuesta en blanco si se desconoce el año."
presentación,VACUNACIÓN,vacci_spox80_scar,"¿Es visible la cicatriz de la vacuna contra la viruela (normalmente en la parte superior del brazo, si está presente)?","1, Sí | 0, No | 99, Desconocido","Se refiere a una cicatriz en el lugar de la vacunación contra la viruela (normalmente en la parte superior del brazo, si está presente), que suele ser redonda, puede tener bordes irregulares y aparecer más baja que la piel que la rodea.",Indique «Sí» si el paciente tiene una cicatriz visible de la vacuna contra la viruela.
presentación,VACUNACIÓN,vacci_mpox,¿Ha recibido la vacuna contra la viruela o la viruela del simio después de 1980?,"1, Sí | 0, No | 99, Desconocido",Se refiere a cualquier vacuna contra la viruela o la viruela del simio administrada después de 1980.,Indique «Sí» si el paciente recibió la vacuna contra la viruela después de 1980.
presentación,VACUNACIÓN,vacci_mpox_number,Número de vacunas contra la viruela del simio o la viruela recibidas,,Se refiere al número de vacunas contra la viruela del simio o la viruela recibidas.,Escriba el número de vacunas contra la viruela o la viruela del simio que se han recibido.
presentación,VACUNACIÓN,vacci_mpox_type,Tipo de vacuna contra la viruela del simio o la viruela,"1, Imvanex/Imvamune/Jyneos (MVA-BN) | 2, ACAM2000 | 3, LC16m8 | 99, Desconocido | 88, Otros",Se refiere al tipo de vacuna contra la viruela del simio o la viruela.,"Seleccione la opción o opciones correspondientes a la vacuna o vacunas recibidas. Si es «Otra», especifique la otra vacuna o vacunas a continuación."
presentación,VACUNACIÓN,vacci_mpox_type_oth,Nombre de otra vacuna contra la viruela del simio o la viruela,,Se refiere al tipo de vacuna contra la viruela del simio o la viruela.,"Si es «Otra», escriba el nombre de la otra vacuna o vacunas contra la viruela/mpox."
presentación,VACUNACIÓN,vacci_mpox_date1,Fecha de la primera vacuna contra la viruela del simio o la viruela,,Se refiere a la primera vacuna contra la viruela o la viruela del simio.,"Escriba la fecha exacta de la primera vacuna, si se conoce (utilice el formato DD/MM/AAAA)."
presentación,VACUNACIÓN,vacci_mpox_route1,Vía de administración de la primera vacuna contra la mpox o la viruela,"1, intramuscular | 2, subcutáneo | 3, intradérmica | 99, Desconocido | 88, otro",,
presentación,VACUNACIÓN,vacci_mpox_route1_oth,Por favor especifica otra ruta,,,
presentación,VACUNACIÓN,vacci_mpox_date2,Fecha de la segunda vacuna contra la viruela del simio o la viruela,,Se refiere a la segunda vacuna contra la viruela o la viruela del simio.,"Escriba la fecha exacta de la segunda vacuna, si se conoce (utilice el formato DD/MM/AAAA)."
presentación,VACUNACIÓN,vacci_mpox_route2,Vía de administración de la segunda vacuna contra la mpox o la viruela,"1, intramuscular | 2, subcutáneo | 3, intradérmica | 99, Desconocido | 88, otro",,
presentación,VACUNACIÓN,vacci_mpox_route2_oth,Por favor especifica otra ruta,,,
presentación,VACUNACIÓN,vacci_mpox_date3,Fecha de la tercera vacuna contra la viruela del simio o la viruela,,Se refiere a la tercera vacuna contra la viruela o la viruela del simio.,"Escriba la fecha exacta de la tercera vacuna, si se conoce (utilice el formato DD/MM/AAAA)."
presentación,VACUNACIÓN,vacci_mpox_route3,Vía de administración de la tercera vacuna contra la mpox o la viruela,"1, intramuscular | 2, subcutáneo | 3, intradérmica | 99, Desconocido | 88, otro",,
presentación,VACUNACIÓN,vacci_mpox_route3_oth,Por favor especifica otra ruta,,,
presentación,VACUNACIÓN,vacci_mpox_date4,Fecha de la cuarta vacuna contra la viruela del simio o la viruela,,Se refiere a la cuarta vacuna contra la viruela o la viruela del simio.,"Escriba la fecha exacta de la cuarta vacuna, si se conoce (utilice el formato DD/MM/AAAA)."
presentación,VACUNACIÓN,vacci_mpox_route4,Vía de administración de la cuarta vacuna contra la mpox o la viruela,"1, intramuscular | 2, subcutáneo | 3, intradérmica | 99, Desconocido | 88, otro",,
presentación,VACUNACIÓN,vacci_mpox_route4_oth,Por favor especifica otra ruta,,,
presentación,VACUNACIÓN,vacci_yellowfever,Vacunado contra la fiebre amarilla,"1, Sí | 0, No | 99, Desconocido",Si alguna vez ha recibido una vacuna contra el virus de la fiebre amarilla.,Indique «Sí» si el paciente ha recibido alguna vez la  vacuna contra la fiebre amarilla.
presentación,VACUNACIÓN,vacci_yellowfever_date,Fecha más reciente de vacunación contra la fiebre amarilla,,Se refiere a la fecha de la vacuna más reciente contra la fiebre amarilla.,"Escriba la fecha de la  vacuna contra la fiebre amarilla más reciente en formato DD/MM/AAAA. Si se desconoce la fecha exacta, haga una estimación.  "
presentación,VACUNACIÓN,vacci_hepatitisb,Vacunado contra la hepatitis B,"1, Sí | 0, No | 99, Desconocido",Si alguna vez ha recibido una vacuna contra el virus de la hepatitis B.,Indique «Sí» si el paciente ha recibido alguna vez la  vacuna contra la hepatitis B.
presentación,VACUNACIÓN,vacci_hepatitisb_date,Fecha más reciente de vacunación contra la hepatitis B,,Se refiere a la fecha de la vacuna más reciente contra el virus de la hepatitis B.,"Escriba la fecha de la  vacuna contra la hepatitis B más reciente en formato DD/MM/AAAA. Si se desconoce la fecha exacta, haga una estimación.  "
presentación,VACUNACIÓN,vacci_chickenpox,Vacunado contra la varicela,"1, Sí | 0, No | 99, Desconocido",¿Alguna vez ha recibido una vacuna contra el virus varicela-zóster?,Indique «Sí» si el paciente ha recibido alguna vez la  vacuna contra la varicela.
presentación,VACUNACIÓN,vacci_chickenpox_date,Fecha más reciente de vacunación contra la varicela,,Se refiere a la fecha de la vacuna más reciente contra el virus varicela-zóster.,"Escriba la fecha de la última vacuna contra la varicela en el formato DD/MM/AAAA. Si no conoce la fecha exacta, haga una estimación.  "
presentación,VACUNACIÓN,vacci_polio,Vacunado contra la polio (oral),"1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_hib,Vacunación contra Haemophilus influenzae tipo b (Hib),"1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_pcv,Vacunados contra neumococo conjugado (PCV),"1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_mmr,"Vacunados contra sarampión, paperas y rubéola (MMR)","1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_je,Vacunados contra la encefalitis japonesa,"1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_je_date,Fecha de la vacuna más reciente contra la encefalitis japonesa,,,
presentación,VACUNACIÓN,vacci_tickenc,Vacunados contra la encefalitis transmitida por garrapatas,"1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_tickenc_date,Fecha de la vacuna más reciente contra la encefalitis transmitida por garrapatas,,,
presentación,VACUNACIÓN,vacci_rabies,vacunado contra la rabia,"1, sí | 0, No | 99, Desconocido",,
presentación,VACUNACIÓN,vacci_rabies_date,Fecha de la vacuna antirrábica más reciente,,,
presentación,VACUNACIÓN,vacci_marburg,Vacunados contra la enfermedad del virus de Marburg,"1, sí | 0, No | 99, Desconocido",Alguna vez recibió una vacuna contra el virus de Marburg.,"Indique 'Sí', si el paciente alguna vez recibió la vacuna contra la varicela amarilla."
presentación,VACUNACIÓN,vacci_marburg_date,Fecha más reciente de vacunación contra la enfermedad del virus de Marburg,,Esto se refiere a la fecha de la última vacuna contra el virus de Marburg.,"Ingrese la fecha de la vacuna contra la varicela más reciente. Si se desconoce la fecha exacta, ingrese una estimación. (Utilice el formato DD/MM/AAAA)"
presentación,VACUNACIÓN,vacci_marburg_type,Tipo de vacuna contra el virus de Marburg,,Esto se refiere al tipo de vacuna dirigida al virus de Lassa.,Indique el(los) tipo(s) de vacuna recibida (seleccione todas las que correspondan).
presentación,VACUNACIÓN,vacci_marburg_doses,Número de dosis de la vacuna contra el virus de Marburg,,"Esto se refiere a la cantidad de dosis de vacuna recibidas alguna vez contra el virus de Lassa, que no figuran en la lista anterior.",Indique el número de dosis recibidas alguna vez de esta vacuna.
presentación,VACUNACIÓN,vacci_ebola,Vacunados contra la enfermedad del virus del Ébola,"1, sí | 0, No | 99, Desconocido",Alguna vez recibió una vacuna contra el virus del Ébola.,"Indique 'Sí', si el paciente alguna vez recibió la vacuna contra la varicela amarilla."
presentación,VACUNACIÓN,vacci_ebola_date,Fecha de vacunación más reciente contra la enfermedad del virus del Ébola,,Esto se refiere a la fecha de la vacuna más reciente contra el virus del Ébola.,"Ingrese la fecha de la vacuna contra la varicela más reciente. Si se desconoce la fecha exacta, ingrese una estimación. (Utilice el formato DD/MM/AAAA)"
presentación,VACUNACIÓN,vacci_ebola_type,Tipo de vacuna contra el virus del Ébola,"1, rVSV-ZEBOV (Ervebo) | 2, Ad26.ZEBOV (Zabdeno) | 3, MVA-BN-Filo (Mvabea) | 99, Desconocido | 88, otro","Esto se refiere al tipo de vacuna dirigida al virus del Ébola. MVA-BN-filo es una vacuna panfilo, no sólo contra el virus del Ébola.",Seleccione las opciones más apropiadas que representen los tipos de vacuna revisada (seleccione todas las que correspondan).
presentación,VACUNACIÓN,vacci_ebola_doses,Número de dosis de la vacuna contra el virus del Ébola,,"Esto se refiere al número de dosis de vacuna recibidas alguna vez contra el virus del Ébola, que no figuran en la lista anterior.",Indique el número de dosis recibidas alguna vez de esta vacuna.
presentación,VACUNACIÓN,vacci_lassa,Vacunados contra la enfermedad de la fiebre de Lassa,"1, sí | 0, No | 99, Desconocido",Alguna vez recibió una vacuna contra el virus de la fiebre de Lassa.,"Indique 'Sí', si el paciente alguna vez recibió la vacuna contra la varicela amarilla."
presentación,VACUNACIÓN,vacci_lassa_date,Fecha más reciente de vacunación contra la fiebre de Lassa,,Esto se refiere a la fecha de la más reciente vacuna contra el virus de la fiebre de Lassa.,"Ingrese la fecha de la vacuna contra la varicela más reciente. Si se desconoce la fecha exacta, ingrese una estimación. (Utilice el formato DD/MM/AAAA)"
presentación,VACUNACIÓN,vacci_lassa_type,Tipo de vacuna contra el virus de Lassa,,Esto se refiere al tipo de vacuna dirigida al virus de Lassa.,Indique el(los) tipo(s) de vacuna recibida (seleccione todas las que correspondan).
presentación,VACUNACIÓN,vacci_lassa_doses,Número de dosis de la vacuna contra el virus de Lassa,,"Esto se refiere a la cantidad de dosis de vacuna recibidas alguna vez contra el virus de Lassa, que no figuran en la lista anterior.",Indique el número de dosis recibidas alguna vez de esta vacuna.
presentación,VACUNACIÓN,vacci_crimean,Vacunados contra la fiebre hemorrágica de Crimea-Congo,"1, sí | 0, No | 99, Desconocido",Alguna vez recibió una vacuna contra el virus de la fiebre hemorrágica de Crimea-Congo.,"Indique 'Sí', si el paciente alguna vez recibió la vacuna contra la varicela amarilla."
presentación,VACUNACIÓN,vacci_crimean_date,Fecha más reciente de vacunación contra la fiebre hemorrágica en Crimea y Congo,,Esto se refiere a la fecha de la vacuna más reciente contra el virus de la fiebre hemorrágica de Crimea-Congo.,"Ingrese la fecha de la vacuna contra la varicela más reciente. Si se desconoce la fecha exacta, ingrese una estimación. (Utilice el formato DD/MM/AAAA)"
presentación,VACUNACIÓN,vacci_crimean_type,Tipo de vacuna contra el virus de Crimea-Congo,,Se refiere al tipo de vacuna dirigida al virus de la fiebre hemorrágica de Crimea-Congo.,Indique el(los) tipo(s) de vacuna recibida (seleccione todas las que correspondan).
presentación,VACUNACIÓN,vacci_crimean_doses,Número de dosis de la vacuna contra el virus de Crimea-Congo,,"Esto se refiere al número de dosis de vacuna recibidas alguna vez contra el virus de Crimea-Congo, que no figuran en la lista anterior.",Indique el número de dosis recibidas alguna vez de esta vacuna.
presentación,VACUNACIÓN,vacci_vhf,Vacunados contra otras fiebres hemorrágicas virales.,"1, sí | 0, No | 99, Desconocido",Alguna vez recibió una vacuna contra el virus de la fiebre hemorrágica viral (diferente a la anterior).,"Indique 'Sí', si el paciente alguna vez recibió la vacuna contra la varicela amarilla."
presentación,VACUNACIÓN,vacci_vhf_spec,Especificar Otra vacuna contra la fiebre hemorrágica viral,,Especifique el virus de la fiebre hemorrágica viral.,"Indique 'Sí', si el paciente alguna vez recibió la vacuna contra la varicela amarilla."
presentación,VACUNACIÓN,vacci_vhf_doses,Número de dosis de otras vacunas contra la fiebre hemorrágica viral,,"Esto se refiere a la cantidad de dosis de vacuna recibidas alguna vez contra las fiebres hemorrágicas virales, no enumeradas anteriormente.",Indique el número de dosis recibidas alguna vez de esta vacuna.
